Rank_1|Score_154.4288|Feature_f15420612	gi|3111790929|emb|OZ369470.1|	100.000	21	0	0	1	21	1512835	1512855	1.5	42.1	Escherichia coli strain Esc11 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111790803|emb|OZ369465.1|	100.000	21	0	0	1	21	1512836	1512856	1.5	42.1	Escherichia coli strain Esc16 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111790681|emb|OZ369460.1|	100.000	21	0	0	1	21	1357228	1357248	1.5	42.1	Escherichia coli strain Esc4 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111790112|emb|OZ369441.1|	100.000	21	0	0	1	21	5136754	5136774	1.5	42.1	Escherichia coli strain Esc10 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111789948|emb|OZ369436.1|	100.000	21	0	0	1	21	3874144	3874164	1.5	42.1	Escherichia coli strain Esc28 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111784597|emb|OZ369365.1|	100.000	21	0	0	1	21	2268880	2268900	1.5	42.1	Escherichia coli strain Esc30 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111773391|emb|OZ369348.1|	100.000	21	0	0	1	21	655143	655163	1.5	42.1	Escherichia coli strain Esc22 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111771746|emb|OZ369338.1|	100.000	21	0	0	1	21	1512838	1512858	1.5	42.1	Escherichia coli strain Esc26 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111769844|emb|OZ369329.1|	100.000	21	0	0	1	21	1365979	1365999	1.5	42.1	Escherichia coli strain Esc19 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111769307|emb|OZ369324.1|	100.000	21	0	0	1	21	2124706	2124726	1.5	42.1	Escherichia coli strain Esc2 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111767485|emb|OZ369304.1|	100.000	21	0	0	1	21	4977021	4977041	1.5	42.1	Escherichia coli strain Esc29 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111767123|emb|OZ369289.1|	100.000	21	0	0	1	21	1365982	1366002	1.5	42.1	Escherichia coli strain Esc9 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111766746|emb|OZ369274.1|	100.000	21	0	0	1	21	3031981	3032001	1.5	42.1	Escherichia coli strain Esc15 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3111766396|emb|OZ369259.1|	100.000	21	0	0	1	21	1143598	1143618	1.5	42.1	Escherichia coli strain Esc23 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3108822523|emb|OZ369157.1|	100.000	21	0	0	1	21	3594572	3594592	1.5	42.1	Escherichia coli strain CNR20191027 genome assembly, chromosome: 1
Rank_1|Score_154.4288|Feature_f15420612	gi|3101612262|gb|CP200005.1|	100.000	21	0	0	1	21	278653	278673	1.5	42.1	Escherichia coli strain CREC-U3 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3101598192|gb|CP200003.1|	100.000	21	0	0	1	21	4048419	4048439	1.5	42.1	Escherichia coli strain CREC-36 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3093316636|gb|CP098919.1|	100.000	21	0	0	1	21	2996930	2996950	1.5	42.1	Escherichia coli strain CUVET17-1418 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3093305478|gb|CP098904.1|	100.000	21	0	0	1	21	2997779	2997799	1.5	42.1	Escherichia coli strain CUVET19-1396 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3093274250|gb|CP098880.1|	100.000	21	0	0	1	21	2998468	2998488	1.5	42.1	Escherichia coli strain CUVET19-1993 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3093254462|gb|CP098841.1|	100.000	21	0	0	1	21	2988174	2988194	1.5	42.1	Escherichia coli strain CUVET18-1475 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3093176399|gb|CP170378.1|	100.000	21	0	0	1	21	1584323	1584343	1.5	42.1	Escherichia coli strain 1428_w1_hybrid chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3042203634|gb|CP189652.1|	100.000	21	0	0	1	21	888311	888331	1.5	42.1	Escherichia coli strain 2854350 chromosome
Rank_1|Score_154.4288|Feature_f15420612	gi|3038657439|gb|CP178438.1|	100.000	21	0	0	1	21	1432738	1432758	1.5	42.1	Escherichia coli strain JX21CE8 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3037810383|gb|CP145099.1|	100.000	21	0	0	1	21	4602369	4602389	1.5	42.1	Escherichia coli strain PS_131_S11 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3037688022|dbj|AP043644.1|	100.000	21	0	0	1	21	2429308	2429328	1.5	42.1	Escherichia coli AST85 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3037683249|dbj|AP043641.1|	100.000	21	0	0	1	21	2451672	2451692	1.5	42.1	Escherichia coli AST81 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3037678662|dbj|AP043639.1|	100.000	21	0	0	1	21	2464736	2464756	1.5	42.1	Escherichia coli AST46 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3035551942|gb|CP196491.1|	100.000	21	0	0	1	21	3194023	3194043	1.5	42.1	Escherichia coli strain S3 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3032166542|gb|CP196264.1|	100.000	21	0	0	1	21	3047061	3047081	1.5	42.1	Escherichia coli strain AH21H052 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3032160784|gb|CP196260.1|	100.000	21	0	0	1	21	3311535	3311555	1.5	42.1	Escherichia coli strain AH21B066 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3032062627|gb|CP196247.1|	100.000	21	0	0	1	21	3092196	3092216	1.5	42.1	Escherichia coli strain AH21G053 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3032043182|gb|CP196270.1|	100.000	21	0	0	1	21	1187441	1187461	1.5	42.1	Escherichia coli strain AH20K059 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3032025019|gb|CP196245.1|	100.000	21	0	0	1	21	1490608	1490628	1.5	42.1	Escherichia coli strain AH20E044 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3030680274|dbj|AP038246.1|	100.000	21	0	0	1	21	1466645	1466665	1.5	42.1	Escherichia coli HCM-28C-2 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3030019499|gb|CP195968.1|	100.000	21	0	0	1	21	2374437	2374457	1.5	42.1	Escherichia coli strain G8 plasmid p4, complete sequence
Rank_1|Score_154.4288|Feature_f15420612	gi|3029976122|gb|CP195960.1|	100.000	21	0	0	1	21	2330233	2330253	1.5	42.1	Escherichia coli strain A3 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3029952169|gb|CP195949.1|	100.000	21	0	0	1	21	2425671	2425691	1.5	42.1	Escherichia coli strain D7 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3029925971|gb|CP195934.1|	100.000	21	0	0	1	21	2415406	2415426	1.5	42.1	Escherichia coli strain F3 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3029921632|gb|CP195935.1|	100.000	21	0	0	1	21	2373491	2373511	1.5	42.1	Escherichia coli strain G5 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3021231481|dbj|AP041814.1|	100.000	21	0	0	1	21	2626212	2626232	1.5	42.1	Escherichia coli O166:H15 JNE21-009 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3021221657|dbj|AP041805.1|	100.000	21	0	0	1	21	2465271	2465291	1.5	42.1	Escherichia coli O166:H15 JNE070796 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3015465107|gb|CP195220.1|	100.000	21	0	0	1	21	3189741	3189761	1.5	42.1	Escherichia coli strain CRKP-1 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|3004396718|gb|CP182564.1|	100.000	21	0	0	1	21	2339168	2339188	1.5	42.1	Escherichia coli strain 078 chromosome
Rank_1|Score_154.4288|Feature_f15420612	gi|3004389836|gb|CP180189.1|	100.000	21	0	0	1	21	2339148	2339168	1.5	42.1	Escherichia coli strain QU_Oryx_E.coli_6 chromosome
Rank_1|Score_154.4288|Feature_f15420612	gi|2997647213|gb|CP071002.1|	100.000	21	0	0	1	21	3827104	3827124	1.5	42.1	Escherichia coli strain ECO_2_R chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2997642247|gb|CP065821.1|	100.000	21	0	0	1	21	3759180	3759200	1.5	42.1	Escherichia coli strain ECO_1_S chromosome ECO1, complete sequence
Rank_1|Score_154.4288|Feature_f15420612	gi|2994064606|gb|CP194136.1|	100.000	21	0	0	1	21	1565516	1565536	1.5	42.1	Escherichia coli isolate 2025CK-00302 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2977700896|gb|CP058901.1|	100.000	21	0	0	1	21	2331933	2331953	1.5	42.1	Escherichia coli strain MS10495 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2973735935|gb|CP190223.1|	100.000	21	0	0	1	21	1565516	1565536	1.5	42.1	Escherichia coli isolate 2025CK-00033 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2973484160|gb|CP190349.1|	100.000	21	0	0	1	21	3043333	3043353	1.5	42.1	Escherichia coli strain EC17CM2 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2973418555|gb|CP190333.1|	100.000	21	0	0	1	21	3195328	3195348	1.5	42.1	Escherichia coli strain EC17CM13 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2991388616|dbj|AP040929.1|	100.000	21	0	0	1	21	1035708	1035728	1.5	42.1	Escherichia coli d1-7 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2991388652|dbj|AP040965.1|	100.000	21	0	0	1	21	1059476	1059496	1.5	42.1	Escherichia coli g1-11 DNA, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2971483497|gb|CP183323.1|	100.000	21	0	0	1	21	3244280	3244300	1.5	42.1	Escherichia coli strain A32564 chromosome, complete genome
Rank_1|Score_154.4288|Feature_f15420612	gi|2971429510|gb|CP183767.1|	100.000	21	0	0	1	21	4111098	4111118	1.5	42.1	Escherichia coli strain A28530 chromosome
Rank_1|Score_154.4288|Feature_f15420612	gi|2971411815|gb|CP183760.1|	100.000	21	0	0	1	21	2949915	2949935	1.5	42.1	Escherichia coli strain A29098 chromosome
