Rank_1|Score_81.8740|Feature_f39136650	gb|LC727552.1|+|0-753|ARO:3008192|GIM-3	100.000	12	0	0	8	19	522	533	2.8	23.3	gb|LC727552.1|+|0-753|ARO:3008192|GIM-3 [Serratia marcescens] 
Rank_3|Score_65.5596|Feature_f26953653	gb|PQ284153.1|+|0-861|ARO:3009076|TEM-257	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|PQ284153.1|+|0-861|ARO:3009076|TEM-257 [Klebsiella pneumoniae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|PQ284152.1|+|700-1561|ARO:3009075|TEM-256	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|PQ284152.1|+|700-1561|ARO:3009075|TEM-256 [Klebsiella pneumoniae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|PQ284151.1|-|549-1410|ARO:3009074|TEM-255	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|PQ284151.1|-|549-1410|ARO:3009074|TEM-255 [Klebsiella pneumoniae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|PQ037599.1|+|0-861|ARO:3009072|TEM-253	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|PQ037599.1|+|0-861|ARO:3009072|TEM-253 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|PP933208.1|+|0-861|ARO:3009071|TEM-252	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|PP933208.1|+|0-861|ARO:3009071|TEM-252 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|OQ592371.1|+|0-861|ARO:3009069|TEM-250	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|OQ592371.1|+|0-861|ARO:3009069|TEM-250 [Klebsiella oxytoca] 
Rank_3|Score_65.5596|Feature_f26953653	gb|OP142512.1|+|0-861|ARO:3009068|TEM-249	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|OP142512.1|+|0-861|ARO:3009068|TEM-249 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|OP142511.1|+|0-861|ARO:3009067|TEM-248	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|OP142511.1|+|0-861|ARO:3009067|TEM-248 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|MK497256.1|+|0-864|ARO:3009066|TEM-239	100.000	21	0	0	1	21	198	218	2.80e-05	39.9	gb|MK497256.1|+|0-864|ARO:3009066|TEM-239 [Neisseria gonorrhoeae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|AL513383.1|+|161910-162771|ARO:3000873|TEM-1	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|AL513383.1|+|161910-162771|ARO:3000873|TEM-1 [Salmonella enterica subsp. enterica serovar Typhi str. CT18] 
Rank_3|Score_65.5596|Feature_f26953653	gb|LC542923.1|-|2479-3340|ARO:3000930|TEM-61	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|LC542923.1|-|2479-3340|ARO:3000930|TEM-61 [Serratia marcescens] 
Rank_3|Score_65.5596|Feature_f26953653	gb|AAAGNS010000063.1|-|144-1005|ARO:3000966|TEM-103	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|AAAGNS010000063.1|-|144-1005|ARO:3000966|TEM-103 [Salmonella enterica subsp. enterica serovar Panama] 
Rank_3|Score_65.5596|Feature_f26953653	gb|OM617737.1|+|0-861|ARO:3007454|TEM-245	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|OM617737.1|+|0-861|ARO:3007454|TEM-245 [Neisseria gonorrhoeae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|MZ026156.1|+|0-861|ARO:3007453|TEM-244	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|MZ026156.1|+|0-861|ARO:3007453|TEM-244 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|OM617738.1|+|0-861|ARO:3007448|TEM-246	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|OM617738.1|+|0-861|ARO:3007448|TEM-246 [Neisseria gonorrhoeae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|ON651488.1|+|0-861|ARO:3007451|TEM-247	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|ON651488.1|+|0-861|ARO:3007451|TEM-247 [Pseudomonas alloputida] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_050308.1|+|0-861|ARO:3006140|TEM-99	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_050308.1|+|0-861|ARO:3006140|TEM-99 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_050307.1|+|0-861|ARO:3006139|TEM-98	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_050307.1|+|0-861|ARO:3006139|TEM-98 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_071226.1|+|0-861|ARO:3005273|TEM-243	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_071226.1|+|0-861|ARO:3005273|TEM-243 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_065939.1|+|0-861|ARO:3005272|TEM-242	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_065939.1|+|0-861|ARO:3005272|TEM-242 [Providencia stuartii] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_065938.1|+|0-861|ARO:3005271|TEM-241	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_065938.1|+|0-861|ARO:3005271|TEM-241 [Pseudomonas aeruginosa] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_066544.1|+|0-861|ARO:3005270|TEM-240	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_066544.1|+|0-861|ARO:3005270|TEM-240 [Klebsiella variicola] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_062250.1|+|100-961|ARO:3005268|TEM-237	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_062250.1|+|100-961|ARO:3005268|TEM-237 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_061611.1|+|0-861|ARO:3005267|TEM-236	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_061611.1|+|0-861|ARO:3005267|TEM-236 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_059898.1|+|100-961|ARO:3005266|TEM-235	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_059898.1|+|100-961|ARO:3005266|TEM-235 [mixed culture bacterium PE_gF3SD01_32] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_057609.1|+|0-861|ARO:3005265|TEM-234	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_057609.1|+|0-861|ARO:3005265|TEM-234 [Pseudomonas aeruginosa] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_054684.1|+|0-861|ARO:3005257|TEM-226	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_054684.1|+|0-861|ARO:3005257|TEM-226 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_052651.1|+|0-861|ARO:3005256|TEM-225	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_052651.1|+|0-861|ARO:3005256|TEM-225 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_050254.1|+|0-861|ARO:3005255|TEM-224	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_050254.1|+|0-861|ARO:3005255|TEM-224 [Klebsiella pneumoniae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_050245.1|+|0-861|ARO:3001389|TEM-212	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_050245.1|+|0-861|ARO:3001389|TEM-212 [Providencia stuartii] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_068213.1|+|100-961|ARO:3000901|TEM-31	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_068213.1|+|100-961|ARO:3000901|TEM-31 [Klebsiella pneumoniae] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_056168.1|+|0-861|ARO:3000881|TEM-9	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_056168.1|+|0-861|ARO:3000881|TEM-9 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_068215.1|+|100-961|ARO:3000877|TEM-5	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_068215.1|+|100-961|ARO:3000877|TEM-5 [Escherichia coli] 
Rank_3|Score_65.5596|Feature_f26953653	gb|NG_056417.1|+|0-861|ARO:3005261|TEM-230	100.000	21	0	0	1	21	195	215	2.80e-05	39.9	gb|NG_056417.1|+|0-861|ARO:3005261|TEM-230 [Escherichia coli] 
